"id","avg.match","optk2","phi.value","Age","Gender","Educ.lvl"
1269,0.916666666666667,"k=2",0.77,3,"h",3
1269,0.916666666666667,"k=2",0.77,3,"h",3
1269,0.916666666666667,"k=2",0.77,3,"h",3
1269,0.916666666666667,"k=2",0.77,3,"h",3
1269,0.916666666666667,"k=2",0.77,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1270,0.666666666666667,"k=2",0.49,3,"h",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1271,0.833333333333333,"k=2+",0.71,2,"f",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1273,0.833333333333333,"k=2",0.71,3,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1275,0.833333333333333,"k=2+",0.71,2,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1276,0.916666666666667,"k=2+",0.82,4,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1277,0.833333333333333,"k=2+",0.68,3,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1278,0.833333333333333,"k=2+",0.68,5,"h",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1282,0.75,"k=2+",0.58,3,"f",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1284,0.833333333333333,"k=2+",0.71,2,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1290,1,"k=2+",1,3,"h",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1292,0.916666666666667,"k=2+",0.85,2,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1293,0.583333333333333,"k=2+",0.38,3,"f",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1295,0.666666666666667,"k=2+",0.45,2,"h",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1296,0.583333333333333,"k=2",0.3,2,"f",3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1297,0.916666666666667,"k=2",0.82,4,NA,3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1298,0.583333333333333,"k=2",0.38,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1299,0.75,"k=2+",0.58,2,"h",3
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1300,0.75,"k=2+",0.53,3,"h",2
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1301,0.833333333333333,"k=2",0.71,4,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1302,0.916666666666667,"k=2",0.82,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1304,0.666666666666667,"k=2+",0.49,2,"h",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1306,0.5,"k=2+",0.25,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1309,0.583333333333333,"k=2+",0.3,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1310,1,"k=2",1,2,"f",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1311,0.583333333333333,"k=2+",0.38,2,"h",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1312,0.666666666666667,"k=2+",0.49,2,"f",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1314,0.916666666666667,"k=2",0.77,4,"h",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1315,0.75,"k=2+",0.58,2,"f",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1316,0.833333333333333,"k=2",0.71,2,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1317,0.916666666666667,"k=2",0.85,3,"h",3
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1320,1,"k=2",1,3,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1321,0.75,"k=2",0.58,4,"h",2
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1322,0.666666666666667,"k=2",0.45,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1325,0.916666666666667,"k=2",0.77,4,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1326,0.916666666666667,"k=2",0.82,2,"f",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1328,1,"k=2+",1,3,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1329,0.833333333333333,"k=2+",0.68,2,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1330,1,"k=2+",1,3,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1331,1,"k=2",1,2,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1333,0.75,"k=2",0.6,3,"h",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1335,0.666666666666667,"k=2",0.45,3,"f",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1337,0.75,"k=2",0.58,3,"h",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1338,0.75,"k=2+",0.6,2,"f",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1339,0.75,"k=2",0.58,2,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
1340,0.916666666666667,"k=2+",0.82,3,"h",3
